t,ref_q,q,ref_qd,qd,ref_qdd,V,i_est
0.058,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.059,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.06,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.061,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.062,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.063,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.064,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.065,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.066,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.067,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.068,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.069,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.07,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.071,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.072,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.073,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.074,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.075,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.076,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.077,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.078,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.079,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.08,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.081,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.082,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.083,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.084,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.085,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.086,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.087,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.088,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.089,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.09,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.091,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.092,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.093,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.094,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.095,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.096,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.097,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.098,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.099,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.1,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.101,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.102,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.103,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.104,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.105,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.106,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.107,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.108,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.109,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.11,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.111,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.112,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.113,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.114,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.115,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.116,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.117,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.118,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.119,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.12,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.121,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.122,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.123,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.124,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.125,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.126,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.127,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.128,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.129,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.13,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.131,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.132,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.133,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.134,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.135,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.136,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.137,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.138,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.139,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.14,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.141,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.142,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.143,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.144,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.145,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.146,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.147,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.148,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.149,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.15,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.151,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.152,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.153,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.154,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.155,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.156,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.157,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.158,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.159,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.16,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.161,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.162,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.163,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.164,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.165,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.166,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.167,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.168,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.169,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.17,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.171,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.172,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.173,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.174,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.175,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.176,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.177,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.178,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.179,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.18,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.181,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.182,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.183,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.184,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.185,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.186,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.187,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.188,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.189,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.19,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.191,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.192,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.193,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.194,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.195,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.196,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.197,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.198,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.199,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.2,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.201,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.202,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.203,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.204,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.205,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.206,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.207,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.208,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.209,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.21,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.211,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.212,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.213,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.214,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.215,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.216,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.217,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.218,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.219,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.22,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.221,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.222,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.223,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.224,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.225,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.226,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.227,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.228,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.229,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.23,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.231,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.232,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.233,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.234,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.235,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.236,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.237,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.238,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.239,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.24,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.241,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.242,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.243,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.244,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.245,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.246,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.247,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.248,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.249,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.25,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.251,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.252,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.253,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.254,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.255,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.256,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.257,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.258,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.259,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.26,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.261,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.262,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.263,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.264,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.265,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.266,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.267,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.268,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.269,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.27,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.271,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.272,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.273,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.274,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.275,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.276,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.277,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.278,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.279,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.28,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.281,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.282,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.283,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.284,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.285,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.286,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.287,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.288,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.289,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.29,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.291,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.292,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.293,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.294,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.295,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.296,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.297,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.298,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.299,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.3,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.301,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.302,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.303,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.304,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.305,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.306,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.307,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.308,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.309,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.31,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.311,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.312,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.313,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.314,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.315,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.316,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.317,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.318,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.319,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.32,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.321,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.322,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.323,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.324,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.325,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.326,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.327,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.328,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.329,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.33,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.331,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.332,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.333,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.334,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.335,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.336,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.337,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.338,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.339,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.34,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.341,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.342,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.343,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.344,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.345,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.346,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.347,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.348,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.349,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.35,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.351,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.352,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.353,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.354,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.355,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.356,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.357,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.358,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.359,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.36,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.361,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.362,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.363,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.364,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.365,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.366,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.367,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.368,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.369,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.37,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.371,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.372,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.373,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.374,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.375,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.376,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.377,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.378,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.379,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.38,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.381,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.382,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.383,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.384,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.385,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.386,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.387,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.388,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.389,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.39,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.391,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.392,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.393,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.394,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.395,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.396,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.397,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.398,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.399,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.4,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.401,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.402,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.403,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.404,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.405,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.406,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.407,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.408,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.409,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.41,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.411,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.412,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.413,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.414,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.415,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.416,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.417,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.418,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.419,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.42,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.421,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.422,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.423,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.424,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.425,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.426,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.427,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.428,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.429,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.43,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.431,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.432,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.433,0.0,0.016,0.0,0.0,0.0,0.096,0.045
0.434,0.0,0.016,0.0,0.0,0.0,0.096,0.045
